patch_id,ndb_ufes_patch_label,ndb_ufes_patch_label_status,sab_patch_label,patch_label_agreement_status,final_validated_wsi_id,public_wsi_pseudonym
p3382,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0160,public_ndb_wsi_0160
p3383,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p3384,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0200,sab_only_wsi_0200
p3385,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0208,sab_only_wsi_0208
p3386,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0208,sab_only_wsi_0208
p3387,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0209,sab_only_wsi_0209
p3388,without_dysplasia,available,without_dysplasia,agrees,sab_only_wsi_0209,sab_only_wsi_0209
p3389,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0174,public_ndb_wsi_0174
p3390,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0174,public_ndb_wsi_0174
p3391,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0174,public_ndb_wsi_0174
p3392,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0183,public_ndb_wsi_0183
p3393,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0183,public_ndb_wsi_0183
p3394,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0189,public_ndb_wsi_0189
p3395,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0185,public_ndb_wsi_0185
p3396,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0186,public_ndb_wsi_0186
p3397,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0196,public_ndb_wsi_0196
p3398,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0197,public_ndb_wsi_0197
p3399,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0197,public_ndb_wsi_0197
p3400,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0197,public_ndb_wsi_0197
p3401,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0199,public_ndb_wsi_0199
p3402,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0199,public_ndb_wsi_0199
p3403,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0199,public_ndb_wsi_0199
p3404,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0203,public_ndb_wsi_0203
p3405,without_dysplasia,available,without_dysplasia,agrees,public_ndb_wsi_0203,public_ndb_wsi_0203
p3406,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0001,sab_only_wsi_0001
p3407,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0001,sab_only_wsi_0001
p3408,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0008,public_ndb_wsi_0008
p3409,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0008,public_ndb_wsi_0008
p3410,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0008,public_ndb_wsi_0008
p3411,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0009,public_ndb_wsi_0009
p3412,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0009,public_ndb_wsi_0009
p3413,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0041,public_ndb_wsi_0041
p3414,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0041,public_ndb_wsi_0041
p3415,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0007,public_ndb_wsi_0007
p3416,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0007,public_ndb_wsi_0007
p3417,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0007,public_ndb_wsi_0007
p3418,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0006,public_ndb_wsi_0006
p3419,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0006,public_ndb_wsi_0006
p3420,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0006,public_ndb_wsi_0006
p3421,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0009,sab_only_wsi_0009
p3422,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0013,sab_only_wsi_0013
p3423,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0015,sab_only_wsi_0015
p3424,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0015,sab_only_wsi_0015
p3425,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0015,sab_only_wsi_0015
p3426,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0015,sab_only_wsi_0015
p3427,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0021,sab_only_wsi_0021
p3428,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0014,public_ndb_wsi_0014
p3429,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0014,public_ndb_wsi_0014
p3430,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0014,public_ndb_wsi_0014
p3431,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0014,public_ndb_wsi_0014
p3432,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0015,public_ndb_wsi_0015
p3433,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0015,public_ndb_wsi_0015
p3434,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0004,public_ndb_wsi_0004
p3435,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0023,public_ndb_wsi_0023
p3436,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0023,public_ndb_wsi_0023
p3437,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0023,public_ndb_wsi_0023
p3438,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0029,public_ndb_wsi_0029
p3439,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0029,public_ndb_wsi_0029
p3440,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0028,public_ndb_wsi_0028
p3441,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0028,public_ndb_wsi_0028
p3442,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0042,sab_only_wsi_0042
p3443,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0033,public_ndb_wsi_0033
p3444,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0033,public_ndb_wsi_0033
p3445,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0049,sab_only_wsi_0049
p3446,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0049,sab_only_wsi_0049
p3447,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0049,sab_only_wsi_0049
p3448,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0051,sab_only_wsi_0051
p3449,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0051,sab_only_wsi_0051
p3450,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0038,public_ndb_wsi_0038
p3451,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0038,public_ndb_wsi_0038
p3452,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0039,public_ndb_wsi_0039
p3453,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0039,public_ndb_wsi_0039
p3454,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0039,public_ndb_wsi_0039
p3455,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0039,public_ndb_wsi_0039
p3456,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0039,public_ndb_wsi_0039
p3457,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0046,public_ndb_wsi_0046
p3458,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0052,public_ndb_wsi_0052
p3459,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0053,public_ndb_wsi_0053
p3460,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0053,public_ndb_wsi_0053
p3461,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0066,sab_only_wsi_0066
p3462,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0066,sab_only_wsi_0066
p3463,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0067,sab_only_wsi_0067
p3464,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0067,sab_only_wsi_0067
p3465,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0067,sab_only_wsi_0067
p3466,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0000,public_ndb_wsi_0000
p3467,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0000,public_ndb_wsi_0000
p3468,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0001,public_ndb_wsi_0001
p3469,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0001,public_ndb_wsi_0001
p3470,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0001,public_ndb_wsi_0001
p3471,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0001,public_ndb_wsi_0001
p3472,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0070,sab_only_wsi_0070
p3473,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0071,sab_only_wsi_0071
p3474,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0071,sab_only_wsi_0071
p3475,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0071,sab_only_wsi_0071
p3476,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0071,sab_only_wsi_0071
p3477,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0057,public_ndb_wsi_0057
p3478,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0057,public_ndb_wsi_0057
p3479,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0056,public_ndb_wsi_0056
p3480,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0054,public_ndb_wsi_0054
p3481,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0063,public_ndb_wsi_0063
p3482,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0059,public_ndb_wsi_0059
p3483,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0059,public_ndb_wsi_0059
p3484,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0062,public_ndb_wsi_0062
p3485,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0062,public_ndb_wsi_0062
p3486,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0062,public_ndb_wsi_0062
p3487,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0062,public_ndb_wsi_0062
p3488,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0062,public_ndb_wsi_0062
p3489,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0064,public_ndb_wsi_0064
p3490,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0084,sab_only_wsi_0084
p3491,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0084,sab_only_wsi_0084
p3492,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0067,public_ndb_wsi_0067
p3493,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0067,public_ndb_wsi_0067
p3494,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0067,public_ndb_wsi_0067
p3495,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0067,public_ndb_wsi_0067
p3496,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0066,public_ndb_wsi_0066
p3497,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0087,sab_only_wsi_0087
p3498,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0087,sab_only_wsi_0087
p3499,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0071,public_ndb_wsi_0071
p3500,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0071,public_ndb_wsi_0071
p3501,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0069,public_ndb_wsi_0069
p3502,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0069,public_ndb_wsi_0069
p3503,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0069,public_ndb_wsi_0069
p3504,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0070,public_ndb_wsi_0070
p3505,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0070,public_ndb_wsi_0070
p3506,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0070,public_ndb_wsi_0070
p3507,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0096,sab_only_wsi_0096
p3508,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0077,public_ndb_wsi_0077
p3509,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0077,public_ndb_wsi_0077
p3510,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0077,public_ndb_wsi_0077
p3511,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0081,public_ndb_wsi_0081
p3512,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0085,public_ndb_wsi_0085
p3513,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0085,public_ndb_wsi_0085
p3514,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0085,public_ndb_wsi_0085
p3515,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0084,public_ndb_wsi_0084
p3516,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0084,public_ndb_wsi_0084
p3517,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0181,public_ndb_wsi_0181
p3518,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0110,sab_only_wsi_0110
p3519,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0110,sab_only_wsi_0110
p3520,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0110,sab_only_wsi_0110
p3521,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0182,public_ndb_wsi_0182
p3522,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0182,public_ndb_wsi_0182
p3523,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0182,public_ndb_wsi_0182
p3524,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0090,public_ndb_wsi_0090
p3525,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0090,public_ndb_wsi_0090
p3526,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0090,public_ndb_wsi_0090
p3527,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0090,public_ndb_wsi_0090
p3528,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0089,public_ndb_wsi_0089
p3529,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0094,public_ndb_wsi_0094
p3530,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0094,public_ndb_wsi_0094
p3531,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0094,public_ndb_wsi_0094
p3532,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0092,public_ndb_wsi_0092
p3533,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0092,public_ndb_wsi_0092
p3534,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0092,public_ndb_wsi_0092
p3535,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0092,public_ndb_wsi_0092
p3536,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0092,public_ndb_wsi_0092
p3537,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0098,public_ndb_wsi_0098
p3538,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0098,public_ndb_wsi_0098
p3539,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0097,public_ndb_wsi_0097
p3540,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0097,public_ndb_wsi_0097
p3541,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0097,public_ndb_wsi_0097
p3542,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0102,public_ndb_wsi_0102
p3543,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0100,public_ndb_wsi_0100
p3544,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0100,public_ndb_wsi_0100
p3545,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0127,sab_only_wsi_0127
p3546,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0128,sab_only_wsi_0128
p3547,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0128,sab_only_wsi_0128
p3548,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0128,sab_only_wsi_0128
p3549,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0099,public_ndb_wsi_0099
p3550,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0099,public_ndb_wsi_0099
p3551,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0104,public_ndb_wsi_0104
p3552,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0131,sab_only_wsi_0131
p3553,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0133,sab_only_wsi_0133
p3554,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0133,sab_only_wsi_0133
p3555,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0107,public_ndb_wsi_0107
p3556,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0108,public_ndb_wsi_0108
p3557,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0108,public_ndb_wsi_0108
p3558,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0110,public_ndb_wsi_0110
p3559,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0110,public_ndb_wsi_0110
p3560,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0110,public_ndb_wsi_0110
p3561,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0117,public_ndb_wsi_0117
p3562,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0119,public_ndb_wsi_0119
p3563,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0119,public_ndb_wsi_0119
p3564,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0122,public_ndb_wsi_0122
p3565,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0122,public_ndb_wsi_0122
p3566,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0122,public_ndb_wsi_0122
p3567,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0122,public_ndb_wsi_0122
p3568,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0122,public_ndb_wsi_0122
p3569,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0122,public_ndb_wsi_0122
p3570,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0123,public_ndb_wsi_0123
p3571,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0131,public_ndb_wsi_0131
p3572,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0130,public_ndb_wsi_0130
p3573,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0130,public_ndb_wsi_0130
p3574,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0128,public_ndb_wsi_0128
p3575,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0159,sab_only_wsi_0159
p3576,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0161,sab_only_wsi_0161
p3577,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0161,sab_only_wsi_0161
p3578,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0161,sab_only_wsi_0161
p3579,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0161,sab_only_wsi_0161
p3580,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0161,sab_only_wsi_0161
p3581,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0137,public_ndb_wsi_0137
p3582,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0137,public_ndb_wsi_0137
p3583,with_dysplasia,available,with_dysplasia,agrees,sab_only_wsi_0167,sab_only_wsi_0167
p3584,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0139,public_ndb_wsi_0139
p3585,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0139,public_ndb_wsi_0139
p3586,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0139,public_ndb_wsi_0139
p3587,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0139,public_ndb_wsi_0139
p3588,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0139,public_ndb_wsi_0139
p3589,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0141,public_ndb_wsi_0141
p3590,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0149,public_ndb_wsi_0149
p3591,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0149,public_ndb_wsi_0149
p3592,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0153,public_ndb_wsi_0153
p3593,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0154,public_ndb_wsi_0154
p3594,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0159,public_ndb_wsi_0159
p3595,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0159,public_ndb_wsi_0159
p3596,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0163,public_ndb_wsi_0163
p3597,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0163,public_ndb_wsi_0163
p3598,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0162,public_ndb_wsi_0162
p3599,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0160,public_ndb_wsi_0160
p3600,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164
p3601,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164
p3602,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0164,public_ndb_wsi_0164
p3603,with_dysplasia,available,with_dysplasia,agrees,public_ndb_wsi_0165,public_ndb_wsi_0165
